date	ouv	haut	bas	clot	vol	devise	
30/05/2023 00:00	3.148	3.148	3.148	3.148	0		
31/05/2023 00:00	3.144	3.144	3.144	3.144	0		
01/06/2023 00:00	3.147	3.147	3.147	3.147	0		
05/06/2023 00:00	3.148	3.148	3.148	3.148	0		
06/06/2023 00:00	3.145	3.145	3.145	3.145	0		
07/06/2023 00:00	3.144	3.144	3.144	3.144	0		
08/06/2023 00:00	3.146	3.146	3.146	3.146	0		
12/06/2023 00:00	3.147	3.147	3.147	3.147	0		
13/06/2023 00:00	3.147	3.147	3.147	3.147	0		
14/06/2023 00:00	3.15	3.15	3.15	3.15	0		
15/06/2023 00:00	3.147	3.147	3.147	3.147	0		
19/06/2023 00:00	3.144	3.144	3.144	3.144	0		
20/06/2023 00:00	3.144	3.144	3.144	3.144	0		
21/06/2023 00:00	3.395	3.395	3.395	3.395	0		
22/06/2023 00:00	3.397	3.397	3.397	3.397	0		
26/06/2023 00:00	3.4	3.4	3.4	3.4	0		
27/06/2023 00:00	3.397	3.397	3.397	3.397	0		
28/06/2023 00:00	3.4	3.4	3.4	3.4	0		
29/06/2023 00:00	3.4	3.4	3.4	3.4	0		
03/07/2023 00:00	3.399	3.399	3.399	3.399	0		
04/07/2023 00:00	3.401	3.401	3.401	3.401	0		
05/07/2023 00:00	3.404	3.404	3.404	3.404	0		
06/07/2023 00:00	3.406	3.406	3.406	3.406	0		
10/07/2023 00:00	3.402	3.402	3.402	3.402	0		
11/07/2023 00:00	3.404	3.404	3.404	3.404	0		
12/07/2023 00:00	3.404	3.404	3.404	3.404	0		
13/07/2023 00:00	3.401	3.401	3.401	3.401	0		
17/07/2023 00:00	3.4	3.4	3.4	3.4	0		
18/07/2023 00:00	3.399	3.399	3.399	3.399	0		
19/07/2023 00:00	3.4	3.4	3.4	3.4	0		
20/07/2023 00:00	3.403	3.403	3.403	3.403	0		
24/07/2023 00:00	3.405	3.405	3.405	3.405	0		
25/07/2023 00:00	3.405	3.405	3.405	3.405	0		
26/07/2023 00:00	3.402	3.402	3.402	3.402	0		
27/07/2023 00:00	3.403	3.403	3.403	3.403	0		
31/07/2023 00:00	3.392	3.392	3.392	3.392	0		
01/08/2023 00:00	3.404	3.404	3.404	3.404	0		
02/08/2023 00:00	3.655	3.655	3.655	3.655	0		
03/08/2023 00:00	3.653	3.653	3.653	3.653	0		
07/08/2023 00:00	3.653	3.653	3.653	3.653	0		
08/08/2023 00:00	3.652	3.652	3.652	3.652	0		
09/08/2023 00:00	3.649	3.649	3.649	3.649	0		
10/08/2023 00:00	3.652	3.652	3.652	3.652	0		
14/08/2023 00:00	3.656	3.656	3.656	3.656	0		
15/08/2023 00:00	3.657	3.657	3.657	3.657	0		
16/08/2023 00:00	3.654	3.654	3.654	3.654	0		
17/08/2023 00:00	3.654	3.654	3.654	3.654	0		
21/08/2023 00:00	3.654	3.654	3.654	3.654	0		
22/08/2023 00:00	3.655	3.655	3.655	3.655	0		
23/08/2023 00:00	3.652	3.652	3.652	3.652	0		
24/08/2023 00:00	3.649	3.649	3.649	3.649	0		
28/08/2023 00:00	3.651	3.651	3.651	3.651	0		
29/08/2023 00:00	3.652	3.652	3.652	3.652	0		
30/08/2023 00:00	3.652	3.652	3.652	3.652	0		
31/08/2023 00:00	3.646	3.646	3.646	3.646	0		
04/09/2023 00:00	3.652	3.652	3.652	3.652	0		
05/09/2023 00:00	3.651	3.651	3.651	3.651	0		
06/09/2023 00:00	3.652	3.652	3.652	3.652	0		
07/09/2023 00:00	3.652	3.652	3.652	3.652	0		
11/09/2023 00:00	3.652	3.652	3.652	3.652	0		
12/09/2023 00:00	3.654	3.654	3.654	3.654	0		
13/09/2023 00:00	3.652	3.652	3.652	3.652	0		
14/09/2023 00:00	3.653	3.653	3.653	3.653	0		
18/09/2023 00:00	3.648	3.648	3.648	3.648	0		
19/09/2023 00:00	3.651	3.651	3.651	3.651	0		
20/09/2023 00:00	3.901	3.901	3.901	3.901	0		
21/09/2023 00:00	3.902	3.902	3.902	3.902	0		
25/09/2023 00:00	3.904	3.904	3.904	3.904	0		
26/09/2023 00:00	3.904	3.904	3.904	3.904	0		
27/09/2023 00:00	3.905	3.905	3.905	3.905	0		
28/09/2023 00:00	3.906	3.906	3.906	3.906	0		
02/10/2023 00:00	3.899	3.899	3.899	3.899	0		
03/10/2023 00:00	3.9	3.9	3.9	3.9	0		
04/10/2023 00:00	3.901	3.901	3.901	3.901	0		
05/10/2023 00:00	3.9	3.9	3.9	3.9	0		
09/10/2023 00:00	3.9	3.9	3.9	3.9	0		
10/10/2023 00:00	3.899	3.899	3.899	3.899	0		
11/10/2023 00:00	3.901	3.901	3.901	3.901	0		
12/10/2023 00:00	3.901	3.901	3.901	3.901	0		
16/10/2023 00:00	3.902	3.902	3.902	3.902	0		
17/10/2023 00:00	3.904	3.904	3.904	3.904	0		
18/10/2023 00:00	3.903	3.903	3.903	3.903	0		
19/10/2023 00:00	3.905	3.905	3.905	3.905	0		
23/10/2023 00:00	3.905	3.905	3.905	3.905	0		
24/10/2023 00:00	3.904	3.904	3.904	3.904	0		
25/10/2023 00:00	3.9	3.9	3.9	3.9	0		
26/10/2023 00:00	3.901	3.901	3.901	3.901	0		
30/10/2023 00:00	3.899	3.899	3.899	3.899	0		
31/10/2023 00:00	3.882	3.882	3.882	3.882	0		
01/11/2023 00:00	3.9	3.9	3.9	3.9	0		
02/11/2023 00:00	3.903	3.903	3.903	3.903	0		
06/11/2023 00:00	3.9	3.9	3.9	3.9	0		
07/11/2023 00:00	3.902	3.902	3.902	3.902	0		
08/11/2023 00:00	3.902	3.902	3.902	3.902	0		
09/11/2023 00:00	3.902	3.902	3.902	3.902	0		
13/11/2023 00:00	3.903	3.903	3.903	3.903	0		
14/11/2023 00:00	3.902	3.902	3.902	3.902	0		
15/11/2023 00:00	3.899	3.899	3.899	3.899	0		
16/11/2023 00:00	3.906	3.906	3.906	3.906	0		
20/11/2023 00:00	3.903	3.903	3.903	3.903	0		
21/11/2023 00:00	3.901	3.901	3.901	3.901	0		
22/11/2023 00:00	3.902	3.902	3.902	3.902	0		
23/11/2023 00:00	3.902	3.902	3.902	3.902	0		
27/11/2023 00:00	3.903	3.903	3.903	3.903	0		
28/11/2023 00:00	3.903	3.903	3.903	3.903	0		
29/11/2023 00:00	3.902	3.902	3.902	3.902	0		
30/11/2023 00:00	3.891	3.891	3.891	3.891	0		
04/12/2023 00:00	3.904	3.904	3.904	3.904	0		
05/12/2023 00:00	3.905	3.905	3.905	3.905	0		
06/12/2023 00:00	3.904	3.904	3.904	3.904	0		
07/12/2023 00:00	3.903	3.903	3.903	3.903	0		
11/12/2023 00:00	3.902	3.902	3.902	3.902	0		
12/12/2023 00:00	3.905	3.905	3.905	3.905	0		
13/12/2023 00:00	3.905	3.905	3.905	3.905	0		
14/12/2023 00:00	3.907	3.907	3.907	3.907	0		
18/12/2023 00:00	3.901	3.901	3.901	3.901	0		
19/12/2023 00:00	3.901	3.901	3.901	3.901	0		
20/12/2023 00:00	3.901	3.901	3.901	3.901	0		
21/12/2023 00:00	3.899	3.899	3.899	3.899	0		
27/12/2023 00:00	3.9	3.9	3.9	3.9	0		
28/12/2023 00:00	3.9	3.9	3.9	3.9	0		
02/01/2024 00:00	3.906	3.906	3.906	3.906	0		
03/01/2024 00:00	3.904	3.904	3.904	3.904	0		
04/01/2024 00:00	3.902	3.902	3.902	3.902	0		
08/01/2024 00:00	3.904	3.904	3.904	3.904	0		
09/01/2024 00:00	3.904	3.904	3.904	3.904	0		
10/01/2024 00:00	3.906	3.906	3.906	3.906	0		
11/01/2024 00:00	3.905	3.905	3.905	3.905	0		
15/01/2024 00:00	3.902	3.902	3.902	3.902	0		
16/01/2024 00:00	3.905	3.905	3.905	3.905	0		
17/01/2024 00:00	3.904	3.904	3.904	3.904	0		
18/01/2024 00:00	3.907	3.907	3.907	3.907	0		
22/01/2024 00:00	3.902	3.902	3.902	3.902	0		
23/01/2024 00:00	3.902	3.902	3.902	3.902	0		
24/01/2024 00:00	3.905	3.905	3.905	3.905	0		
25/01/2024 00:00	3.905	3.905	3.905	3.905	0		
29/01/2024 00:00	3.907	3.907	3.907	3.907	0		
30/01/2024 00:00	3.907	3.907	3.907	3.907	0		
31/01/2024 00:00	3.894	3.894	3.894	3.894	0		
01/02/2024 00:00	3.905	3.905	3.905	3.905	0		
05/02/2024 00:00	3.907	3.907	3.907	3.907	0		
06/02/2024 00:00	3.908	3.908	3.908	3.908	0		
07/02/2024 00:00	3.908	3.908	3.908	3.908	0		
08/02/2024 00:00	3.908	3.908	3.908	3.908	0		
12/02/2024 00:00	3.909	3.909	3.909	3.909	0		
13/02/2024 00:00	3.909	3.909	3.909	3.909	0		
14/02/2024 00:00	3.911	3.911	3.911	3.911	0		
15/02/2024 00:00	3.911	3.911	3.911	3.911	0		
19/02/2024 00:00	3.91	3.91	3.91	3.91	0		
20/02/2024 00:00	3.911	3.911	3.911	3.911	0		
21/02/2024 00:00	3.91	3.91	3.91	3.91	0		
22/02/2024 00:00	3.909	3.909	3.909	3.909	0		
26/02/2024 00:00	3.904	3.904	3.904	3.904	0		
27/02/2024 00:00	3.905	3.905	3.905	3.905	0		
28/02/2024 00:00	3.906	3.906	3.906	3.906	0		
29/02/2024 00:00	3.887	3.887	3.887	3.887	0		
04/03/2024 00:00	3.903	3.903	3.903	3.903	0		
05/03/2024 00:00	3.911	3.911	3.911	3.911	0		
06/03/2024 00:00	3.905	3.905	3.905	3.905	0		
07/03/2024 00:00	3.908	3.908	3.908	3.908	0		
11/03/2024 00:00	3.904	3.904	3.904	3.904	0		
12/03/2024 00:00	3.905	3.905	3.905	3.905	0		
13/03/2024 00:00	3.907	3.907	3.907	3.907	0		
14/03/2024 00:00	3.908	3.908	3.908	3.908	0		
18/03/2024 00:00	3.909	3.909	3.909	3.909	0		
19/03/2024 00:00	3.908	3.908	3.908	3.908	0		
20/03/2024 00:00	3.908	3.908	3.908	3.908	0		
21/03/2024 00:00	3.907	3.907	3.907	3.907	0		
25/03/2024 00:00	3.909	3.909	3.909	3.909	0		
26/03/2024 00:00	3.906	3.906	3.906	3.906	0		
27/03/2024 00:00	3.906	3.906	3.906	3.906	0		
02/04/2024 00:00	3.906	3.906	3.906	3.906	0		
03/04/2024 00:00	3.911	3.911	3.911	3.911	0		
04/04/2024 00:00	3.912	3.912	3.912	3.912	0		
08/04/2024 00:00	3.908	3.908	3.908	3.908	0		
09/04/2024 00:00	3.909	3.909	3.909	3.909	0		
10/04/2024 00:00	3.907	3.907	3.907	3.907	0		
11/04/2024 00:00	3.907	3.907	3.907	3.907	0		
15/04/2024 00:00	3.907	3.907	3.907	3.907	0		
16/04/2024 00:00	3.911	3.911	3.911	3.911	0		
17/04/2024 00:00	3.908	3.908	3.908	3.908	0		
18/04/2024 00:00	3.909	3.909	3.909	3.909	0		
22/04/2024 00:00	3.91	3.91	3.91	3.91	0		
23/04/2024 00:00	3.908	3.908	3.908	3.908	0		
24/04/2024 00:00	3.911	3.911	3.911	3.911	0		
25/04/2024 00:00	3.909	3.909	3.909	3.909	0		
29/04/2024 00:00	3.906	3.906	3.906	3.906	0		
30/04/2024 00:00	3.889	3.889	3.889	3.889	0		
02/05/2024 00:00	3.91	3.91	3.91	3.91	0		
06/05/2024 00:00	3.909	3.909	3.909	3.909	0		
07/05/2024 00:00	3.906	3.906	3.906	3.906	0		
08/05/2024 00:00	3.905	3.905	3.905	3.905	0		
09/05/2024 00:00	3.901	3.901	3.901	3.901	0		
13/05/2024 00:00	3.907	3.907	3.907	3.907	0		
14/05/2024 00:00	3.907	3.907	3.907	3.907	0		
15/05/2024 00:00	3.908	3.908	3.908	3.908	0		
16/05/2024 00:00	3.904	3.904	3.904	3.904	0		
20/05/2024 00:00	3.904	3.904	3.904	3.904	0		
21/05/2024 00:00	3.912	3.912	3.912	3.912	0		
22/05/2024 00:00	3.91	3.91	3.91	3.91	0		
23/05/2024 00:00	3.912	3.912	3.912	3.912	0		
27/05/2024 00:00	3.911	3.911	3.911	3.911	0		
28/05/2024 00:00	3.909	3.909	3.909	3.909	0		
29/05/2024 00:00	3.909	3.909	3.909	3.909	0		
30/05/2024 00:00	3.91	3.91	3.91	3.91	0		
03/06/2024 00:00	3.913	3.913	3.913	3.913	0		
04/06/2024 00:00	3.911	3.911	3.911	3.911	0		
05/06/2024 00:00	3.913	3.913	3.913	3.913	0		
06/06/2024 00:00	3.911	3.911	3.911	3.911	0		
10/06/2024 00:00	3.912	3.912	3.912	3.912	0		
11/06/2024 00:00	3.909	3.909	3.909	3.909	0		
12/06/2024 00:00	3.662	3.662	3.662	3.662	0		
13/06/2024 00:00	3.661	3.661	3.661	3.661	0		
17/06/2024 00:00	3.662	3.662	3.662	3.662	0		
18/06/2024 00:00	3.666	3.666	3.666	3.666	0		
19/06/2024 00:00	3.663	3.663	3.663	3.663	0		
20/06/2024 00:00	3.663	3.663	3.663	3.663	0		
24/06/2024 00:00	3.663	3.663	3.663	3.663	0		
25/06/2024 00:00	3.663	3.663	3.663	3.663	0		
26/06/2024 00:00	3.661	3.661	3.661	3.661	0		
27/06/2024 00:00	3.662	3.662	3.662	3.662	0		
01/07/2024 00:00	3.665	3.665	3.665	3.665	0		
02/07/2024 00:00	3.662	3.662	3.662	3.662	0		
03/07/2024 00:00	3.663	3.663	3.663	3.663	0		
04/07/2024 00:00	3.663	3.663	3.663	3.663	0		
08/07/2024 00:00	3.662	3.662	3.662	3.662	0		
09/07/2024 00:00	3.662	3.662	3.662	3.662	0		
10/07/2024 00:00	3.663	3.663	3.663	3.663	0		
11/07/2024 00:00	3.662	3.662	3.662	3.662	0		
15/07/2024 00:00	3.661	3.661	3.661	3.661	0		
16/07/2024 00:00	3.662	3.662	3.662	3.662	0		
17/07/2024 00:00	3.662	3.662	3.662	3.662	0		
18/07/2024 00:00	3.663	3.663	3.663	3.663	0		
22/07/2024 00:00	3.664	3.664	3.664	3.664	0		
23/07/2024 00:00	3.665	3.665	3.665	3.665	0		
24/07/2024 00:00	3.665	3.665	3.665	3.665	0		
25/07/2024 00:00	3.665	3.665	3.665	3.665	0		
29/07/2024 00:00	3.663	3.663	3.663	3.663	0		
30/07/2024 00:00	3.665	3.665	3.665	3.665	0		
31/07/2024 00:00	3.653	3.653	3.653	3.653	0		
01/08/2024 00:00	3.664	3.664	3.664	3.664	0		
05/08/2024 00:00	3.664	3.664	3.664	3.664	0		
06/08/2024 00:00	3.663	3.663	3.663	3.663	0		
07/08/2024 00:00	3.663	3.663	3.663	3.663	0		
08/08/2024 00:00	3.665	3.665	3.665	3.665	0		
12/08/2024 00:00	3.664	3.664	3.664	3.664	0		
13/08/2024 00:00	3.664	3.664	3.664	3.664	0		
14/08/2024 00:00	3.662	3.662	3.662	3.662	0		
15/08/2024 00:00	3.662	3.662	3.662	3.662	0		
19/08/2024 00:00	3.664	3.664	3.664	3.664	0		
20/08/2024 00:00	3.664	3.664	3.664	3.664	0		
21/08/2024 00:00	3.663	3.663	3.663	3.663	0		
22/08/2024 00:00	3.664	3.664	3.664	3.664	0		
26/08/2024 00:00	3.665	3.665	3.665	3.665	0		
27/08/2024 00:00	3.665	3.665	3.665	3.665	0		
28/08/2024 00:00	3.666	3.666	3.666	3.666	0		
29/08/2024 00:00	3.664	3.664	3.664	3.664	0		
02/09/2024 00:00	3.664	3.664	3.664	3.664	0		
03/09/2024 00:00	3.663	3.663	3.663	3.663	0		
04/09/2024 00:00	3.663	3.663	3.663	3.663	0		
05/09/2024 00:00	3.662	3.662	3.662	3.662	0		
09/09/2024 00:00	3.663	3.663	3.663	3.663	0		
10/09/2024 00:00	3.664	3.664	3.664	3.664	0		
11/09/2024 00:00	3.664	3.664	3.664	3.664	0		
12/09/2024 00:00	3.664	3.664	3.664	3.664	0		
16/09/2024 00:00	3.662	3.662	3.662	3.662	0		
17/09/2024 00:00	3.665	3.665	3.665	3.665	0		
18/09/2024 00:00	3.416	3.416	3.416	3.416	0		
19/09/2024 00:00	3.414	3.414	3.414	3.414	0		
23/09/2024 00:00	3.414	3.414	3.414	3.414	0		
24/09/2024 00:00	3.415	3.415	3.415	3.415	0		
25/09/2024 00:00	3.416	3.416	3.416	3.416	0		
26/09/2024 00:00	3.415	3.415	3.415	3.415	0		
30/09/2024 00:00	3.41	3.41	3.41	3.41	0		
01/10/2024 00:00	3.416	3.416	3.416	3.416	0		
02/10/2024 00:00	3.41	3.41	3.41	3.41	0		
03/10/2024 00:00	3.407	3.407	3.407	3.407	0		
07/10/2024 00:00	3.413	3.413	3.413	3.413	0		
08/10/2024 00:00	3.414	3.414	3.414	3.414	0		
09/10/2024 00:00	3.415	3.415	3.415	3.415	0		
10/10/2024 00:00	3.414	3.414	3.414	3.414	0		
14/10/2024 00:00	3.413	3.413	3.413	3.413	0		
15/10/2024 00:00	3.413	3.413	3.413	3.413	0		
16/10/2024 00:00	3.414	3.414	3.414	3.414	0		
17/10/2024 00:00	3.415	3.415	3.415	3.415	0		
21/10/2024 00:00	3.415	3.415	3.415	3.415	0		
22/10/2024 00:00	3.416	3.416	3.416	3.416	0		
23/10/2024 00:00	3.166	3.166	3.166	3.166	0		
24/10/2024 00:00	3.166	3.166	3.166	3.166	0		
28/10/2024 00:00	3.164	3.164	3.164	3.164	0		
29/10/2024 00:00	3.164	3.164	3.164	3.164	0		
30/10/2024 00:00	3.165	3.165	3.165	3.165	0		
31/10/2024 00:00	3.155	3.155	3.155	3.155	0		
04/11/2024 00:00	3.163	3.163	3.163	3.163	0		
05/11/2024 00:00	3.163	3.163	3.163	3.163	0		
06/11/2024 00:00	3.162	3.162	3.162	3.162	0		
07/11/2024 00:00	3.163	3.163	3.163	3.163	0		
11/11/2024 00:00	3.162	3.162	3.162	3.162	0		
12/11/2024 00:00	3.163	3.163	3.163	3.163	0		
13/11/2024 00:00	3.164	3.164	3.164	3.164	0		
14/11/2024 00:00	3.165	3.165	3.165	3.165	0		
18/11/2024 00:00	3.165	3.165	3.165	3.165	0		
19/11/2024 00:00	3.166	3.166	3.166	3.166	0		
20/11/2024 00:00	3.167	3.167	3.167	3.167	0		
21/11/2024 00:00	3.167	3.167	3.167	3.167	0		
25/11/2024 00:00	3.167	3.167	3.167	3.167	0		
26/11/2024 00:00	3.165	3.165	3.165	3.165	0		
27/11/2024 00:00	3.165	3.165	3.165	3.165	0		
28/11/2024 00:00	3.164	3.164	3.164	3.164	0		
02/12/2024 00:00	3.165	3.165	3.165	3.165	0		
03/12/2024 00:00	3.164	3.164	3.164	3.164	0		
04/12/2024 00:00	3.165	3.165	3.165	3.165	0		
05/12/2024 00:00	3.165	3.165	3.165	3.165	0		
09/12/2024 00:00	3.164	3.164	3.164	3.164	0		
10/12/2024 00:00	3.163	3.163	3.163	3.163	0		
11/12/2024 00:00	3.164	3.164	3.164	3.164	0		
12/12/2024 00:00	3.164	3.164	3.164	3.164	0		
16/12/2024 00:00	3.165	3.165	3.165	3.165	0		
17/12/2024 00:00	3.164	3.164	3.164	3.164	0		
18/12/2024 00:00	2.917	2.917	2.917	2.917	0		
19/12/2024 00:00	2.919	2.919	2.919	2.919	0		
23/12/2024 00:00	2.911	2.911	2.911	2.911	0		
30/12/2024 00:00	2.915	2.915	2.915	2.915	0		
31/12/2024 00:00	2.905	2.905	2.905	2.905	0		
02/01/2025 00:00	2.92	2.92	2.92	2.92	0		
06/01/2025 00:00	2.917	2.917	2.917	2.917	0		
07/01/2025 00:00	2.918	2.918	2.918	2.918	0		
08/01/2025 00:00	2.917	2.917	2.917	2.917	0		
09/01/2025 00:00	2.92	2.92	2.92	2.92	0		
13/01/2025 00:00	2.918	2.918	2.918	2.918	0		
14/01/2025 00:00	2.919	2.919	2.919	2.919	0		
15/01/2025 00:00	2.92	2.92	2.92	2.92	0		
16/01/2025 00:00	2.92	2.92	2.92	2.92	0		
20/01/2025 00:00	2.919	2.919	2.919	2.919	0		
21/01/2025 00:00	2.921	2.921	2.921	2.921	0		
22/01/2025 00:00	2.92	2.92	2.92	2.92	0		
23/01/2025 00:00	2.922	2.922	2.922	2.922	0		
27/01/2025 00:00	2.921	2.921	2.921	2.921	0		
28/01/2025 00:00	2.921	2.921	2.921	2.921	0		
29/01/2025 00:00	2.923	2.923	2.923	2.923	0		
30/01/2025 00:00	2.923	2.923	2.923	2.923	0		
03/02/2025 00:00	2.918	2.918	2.918	2.918	0		
04/02/2025 00:00	2.917	2.917	2.917	2.917	0		
05/02/2025 00:00	2.666	2.666	2.666	2.666	0		
06/02/2025 00:00	2.669	2.669	2.669	2.669	0		
10/02/2025 00:00	2.664	2.664	2.664	2.664	0		
11/02/2025 00:00	2.666	2.666	2.666	2.666	0		
12/02/2025 00:00	2.665	2.665	2.665	2.665	0		
13/02/2025 00:00	2.667	2.667	2.667	2.667	0		
17/02/2025 00:00	2.665	2.665	2.665	2.665	0		
18/02/2025 00:00	2.666	2.666	2.666	2.666	0		
19/02/2025 00:00	2.665	2.665	2.665	2.665	0		
20/02/2025 00:00	2.667	2.667	2.667	2.667	0		
24/02/2025 00:00	2.666	2.666	2.666	2.666	0		
25/02/2025 00:00	2.666	2.666	2.666	2.666	0		
26/02/2025 00:00	2.665	2.665	2.665	2.665	0		
27/02/2025 00:00	2.666	2.666	2.666	2.666	0		
03/03/2025 00:00	2.663	2.663	2.663	2.663	0		
04/03/2025 00:00	2.664	2.664	2.664	2.664	0		
05/03/2025 00:00	2.664	2.664	2.664	2.664	0		
06/03/2025 00:00	2.666	2.666	2.666	2.666	0		
10/03/2025 00:00	2.663	2.663	2.663	2.663	0		
11/03/2025 00:00	2.663	2.663	2.663	2.663	0		
12/03/2025 00:00	2.412	2.412	2.412	2.412	0		
13/03/2025 00:00	2.413	2.413	2.413	2.413	0		
17/03/2025 00:00	2.417	2.417	2.417	2.417	0		
18/03/2025 00:00	2.417	2.417	2.417	2.417	0		
19/03/2025 00:00	2.416	2.416	2.416	2.416	0		
20/03/2025 00:00	2.417	2.417	2.417	2.417	0		
24/03/2025 00:00	2.418	2.418	2.418	2.418	0		
25/03/2025 00:00	2.418	2.418	2.418	2.418	0		
26/03/2025 00:00	2.417	2.417	2.417	2.417	0		
27/03/2025 00:00	2.417	2.417	2.417	2.417	0		
31/03/2025 00:00	2.415	2.415	2.415	2.415	0		
01/04/2025 00:00	2.42	2.42	2.42	2.42	0		
02/04/2025 00:00	2.417	2.417	2.417	2.417	0		
03/04/2025 00:00	2.416	2.416	2.416	2.416	0		
07/04/2025 00:00	2.414	2.414	2.414	2.414	0		
08/04/2025 00:00	2.415	2.415	2.415	2.415	0		
09/04/2025 00:00	2.415	2.415	2.415	2.415	0		
10/04/2025 00:00	2.416	2.416	2.416	2.416	0		
14/04/2025 00:00	2.417	2.417	2.417	2.417	0		
15/04/2025 00:00	2.416	2.416	2.416	2.416	0		
16/04/2025 00:00	2.418	2.418	2.418	2.418	0		
22/04/2025 00:00	2.417	2.417	2.417	2.417	0		
23/04/2025 00:00	2.167	2.167	2.167	2.167	0		
24/04/2025 00:00	2.169	2.169	2.169	2.169	0		
28/04/2025 00:00	2.167	2.167	2.167	2.167	0		
29/04/2025 00:00	2.167	2.167	2.167	2.167	0		
30/04/2025 00:00	2.156	2.156	2.156	2.156	0		
05/05/2025 00:00	2.167	2.167	2.167	2.167	0		
06/05/2025 00:00	2.167	2.167	2.167	2.167	0		
07/05/2025 00:00	2.169	2.169	2.169	2.169	0		
08/05/2025 00:00	2.171	2.171	2.171	2.171	0		
12/05/2025 00:00	2.17	2.17	2.17	2.17	0		
13/05/2025 00:00	2.172	2.172	2.172	2.172	0		
14/05/2025 00:00	2.172	2.172	2.172	2.172	0		
15/05/2025 00:00	2.172	2.172	2.172	2.172	0		
19/05/2025 00:00	2.171	2.171	2.171	2.171	0		
20/05/2025 00:00	2.172	2.172	2.172	2.172	0		
21/05/2025 00:00	2.169	2.169	2.169	2.169	0		
22/05/2025 00:00	2.173	2.173	2.173	2.173	0		
26/05/2025 00:00	2.168	2.168	2.168	2.168	0		
27/05/2025 00:00	2.172	2.172	2.172	2.172	0		
28/05/2025 00:00	2.167	2.167	2.167	2.167	0		
29/05/2025 00:00	2.161	2.161	2.161	2.161	0		
02/06/2025 00:00	2.172	2.172	2.172	2.172	0		
03/06/2025 00:00	2.172	2.172	2.172	2.172	0		
04/06/2025 00:00	2.173	2.173	2.173	2.173	0		
05/06/2025 00:00	2.174	2.174	2.174	2.174	0		
09/06/2025 00:00	2.17	2.17	2.17	2.17	0		
10/06/2025 00:00	2.174	2.174	2.174	2.174	0		
11/06/2025 00:00	1.924	1.924	1.924	1.924	0		
12/06/2025 00:00	1.923	1.923	1.923	1.923	0		
16/06/2025 00:00	1.924	1.924	1.924	1.924	0		
17/06/2025 00:00	1.924	1.924	1.924	1.924	0		
18/06/2025 00:00	1.922	1.922	1.922	1.922	0		
19/06/2025 00:00	1.917	1.917	1.917	1.917	0		
23/06/2025 00:00	1.925	1.925	1.925	1.925	0		
24/06/2025 00:00	1.926	1.926	1.926	1.926	0		
25/06/2025 00:00	1.925	1.925	1.925	1.925	0		
26/06/2025 00:00	1.929	1.929	1.929	1.929	0		
30/06/2025 00:00	1.921	1.921	1.921	1.921	0		
01/07/2025 00:00	1.921	1.921	1.921	1.921	0		
02/07/2025 00:00	1.923	1.923	1.923	1.923	0		
03/07/2025 00:00	1.922	1.922	1.922	1.922	0		
07/07/2025 00:00	1.92	1.92	1.92	1.92	0		
08/07/2025 00:00	1.919	1.919	1.919	1.919	0		
09/07/2025 00:00	1.919	1.919	1.919	1.919	0		
10/07/2025 00:00	1.921	1.921	1.921	1.921	0		
14/07/2025 00:00	1.923	1.923	1.923	1.923	0		
15/07/2025 00:00	1.922	1.922	1.922	1.922	0		
16/07/2025 00:00	1.923	1.923	1.923	1.923	0		
17/07/2025 00:00	1.925	1.925	1.925	1.925	0		
21/07/2025 00:00	1.924	1.924	1.924	1.924	0		
22/07/2025 00:00	1.923	1.923	1.923	1.923	0		
23/07/2025 00:00	1.924	1.924	1.924	1.924	0		
24/07/2025 00:00	1.924	1.924	1.924	1.924	0		
